# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN AllArgon
RP 37076       0.00   5.77564e-01
RP 37077       0.00   5.77564e-01
RP 37078       0.00   1.73269e+00
RP 37079       0.00   8.66345e+00
RP 37080       0.00   6.93077e+00
RP 37081      86.31   1.22667e-02
RP 37081       0.00   1.73269e+01
RP 37082       0.00   1.55937e+01
RP 37083      42.11   1.08849e+01
RP 37083       0.00   2.11835e+01
RP 37084       0.00   4.04114e+00
RP 37086       0.00   1.73269e+00
RP 37087       0.00   8.32278e-12
RP 38079       0.00   2.31026e+00
RP 38080       0.00   2.88782e+00
RP 38081       0.00   8.08590e+00
RP 38082       0.00   1.21283e+01
RP 38083     259.15   4.85730e-02
RP 38083       0.00   1.67238e+01
RP 38085     238.79   1.79046e+01
RP 38085       0.00   2.60315e+01
RP 38087     388.53   2.88250e+01
RP 39083      61.98   5.51335e-01
RP 39083       0.00   2.30896e+00
RP 39084       0.00   8.66346e+00
RP 39085       0.00   1.79045e+01
RP 39086       0.00   3.00332e+01
RP 39087     380.82   1.84286e+01
RP 39087       0.00   2.88805e+01
RP 39088     392.86   2.69417e+01
RP 39088       0.00   3.10419e+01
RP 39089     908.97   2.92901e+01
RP 39090       0.00   5.77564e-01
RP 39091       0.00   5.69935e-01
RP 40083       0.00   5.77564e-01
RP 40084       0.00   5.77564e+00
RP 40085       0.00   6.35320e+00
RP 40086       0.00   1.96372e+01
RP 40087     335.84   1.15274e+00
RP 40087       0.00   1.84797e+01
RP 40088       0.00   2.69417e+01
RP 40089     587.82   1.31723e-01
RP 40089       0.00   2.94558e+01
RP 40090    2319.00   2.13848e+01
RP 40095       0.00   5.66485e-01
RP 41087       0.00   1.15274e+00
RP 41088       0.00   6.35305e+00
RP 41089       0.00   9.24104e+00
RP 41090     382.01   1.51651e+01
RP 41090     124.67   1.51651e+01
RP 41090     122.37   1.52338e+01
RP 41090       0.00   2.38973e+01
RP 41091     104.60   8.39673e-03
RP 41091       0.00   3.99969e-02
RP 41092       0.00   9.22942e-08
RP 41093      30.77   1.49041e-04
RP 41094       0.00   1.97201e-05
RP 41095     235.69   6.11200e-03
RP 41095       0.00   1.13077e+00
RP 42087       0.00   5.77848e-01
RP 42088       0.00   1.15497e+00
RP 42089       0.00   4.62051e+00
RP 42090       0.00   1.61700e+01
RP 42091     653.01   1.21091e-02
RP 42091       0.00   2.36801e+01
RP 42093       0.00   7.99830e-03
RP 42099       0.00   5.77564e-01
RP 42100       0.00   0.00000e+00
RP 42102       0.00   5.77564e-01
RP 43090       0.00   5.75824e-01
RP 43091       0.00   1.73269e+00
RP 43092       0.00   9.24104e+00
RP 43093     391.84   2.96288e-02
RP 43093       0.00   3.06109e+01
RP 43094      76.00   3.35105e+01
RP 43094       0.00   4.21740e+01
RP 43095      38.91   6.58542e-01
RP 43095       0.00   4.15740e+01
RP 43096       0.00   1.09737e+01
RP 43097      96.57   1.82365e-02
RP 43097       0.00   9.89327e-06
RP 43098       0.00   2.85947e-07
RP 43099     142.68   5.06039e-01
RP 43099       0.00   1.13560e-05
RP 43100       0.00   1.73269e+00
RP 43102       0.00   1.73269e+00
RP 43104       0.00   5.77564e-01
RP 44090       0.00   5.75826e-01
RP 44091       0.00   5.77564e-01
RP 44092       0.00   2.88782e+00
RP 44093       0.00   6.93077e+00
RP 44094       0.00   3.35105e+01
RP 44095       0.00   2.83006e+01
RP 44097       0.00   5.51922e+01
RP 44103       0.00   1.15330e+00
RP 44110       0.00   5.77564e-01
RP 45094       0.00   1.15406e+00
RP 45095       0.00   4.62051e+00
RP 45096      51.98   6.35324e+00
RP 45096       0.00   1.21289e+01
RP 45097     258.76   2.61050e-01
RP 45097       0.00   2.71472e+01
RP 45098       0.00   5.14031e+01
RP 45099       0.00   4.62051e+01
RP 45100       0.00   6.87300e+01
RP 45101     157.32   4.68353e+01
RP 45101       0.00   1.21154e+01
